"id","idade","altura","peso","imc","sexo","escolaridade","profissao","fumante.f","fumante.n","salario","carros","filhos"
"3441",3441,46,1.66,61.56,22.34,"F","Mestrado","Biológicas","sim",1,3656.06,2,2
"3442",3442,21,1.3,46.9,27.75,"F","1º Grau","Exatas","não",0,2189.9,1,1
"3443",3443,38,1.55,56.83,23.65,"M","PósDoc","Exatas","não",0,3183.05,1,1
"3444",3444,35,1.5,55.16,24.52,"F","3º Grau","Exatas","sim",1,3016.33,3,1
"3445",3445,37,1.54,56.42,23.79,"F","Doutorado","Exatas","sim",1,3141.66,0,1
"3446",3446,43,1.62,59.7,22.75,"M","PósDoc","Humanas","não",0,3469.57,0,0
"3447",3447,35,1.5,55.04,24.46,"M","PósDoc","Exatas","não",0,3004.16,3,1
"3448",3448,38,1.55,56.82,23.65,"M","PósDoc","Humanas","sim",1,3181.69,1,0
"3449",3449,28,1.4,51.15,26.1,"F","Doutorado","Humanas","não",0,2615.07,3,0
"3450",3450,37,1.52,55.92,24.2,"F","2º Grau","Humanas","não",0,3092.18,0,0
"3451",3451,34,1.49,54.68,24.63,"F","3º Grau","Biológicas","não",0,2968.28,2,2
"3452",3452,40,1.57,57.74,23.42,"M","Mestrado","Biológicas","não",0,3273.52,3,2
"3453",3453,40,1.58,58.08,23.27,"M","3º Grau","Humanas","não",0,3307.98,0,0
"3454",3454,33,1.46,53.57,25.13,"F","2º Grau","Biológicas","não",0,2857.44,2,2
"3455",3455,26,1.37,49.92,26.6,"F","Analfabeto","Exatas","não",0,2492.32,2,1
"3456",3456,27,1.38,50.29,26.41,"F","Analfabeto","Exatas","não",0,2529.41,2,1
"3457",3457,29,1.42,51.67,25.62,"M","Mestrado","Exatas","não",0,2666.67,3,1
"3458",3458,37,1.52,55.94,24.21,"F","Doutorado","Exatas","não",0,3093.91,3,1
"3459",3459,30,1.43,52.01,25.43,"F","Mestrado","Biológicas","não",0,2700.84,1,2
"3460",3460,36,1.51,55.41,24.3,"F","Analfabeto","Humanas","não",0,3040.85,2,0
"3461",3461,43,1.62,59.73,22.76,"F","Mestrado","Exatas","sim",1,3472.94,3,1
"3462",3462,32,1.45,53.1,25.26,"F","1º Grau","Exatas","sim",1,2809.84,0,1
"3463",3463,40,1.57,57.66,23.39,"F","Doutorado","Biológicas","não",0,3266.13,3,2
"3464",3464,34,1.48,54.21,24.75,"M","Analfabeto","Biológicas","não",0,2921.28,0,2
"3465",3465,32,1.46,53.55,25.12,"F","1º Grau","Exatas","não",0,2854.61,1,1
"3466",3466,32,1.45,53.12,25.27,"F","3º Grau","Humanas","não",0,2812.23,2,0
"3467",3467,35,1.51,55.2,24.21,"F","2º Grau","Exatas","não",0,3020.49,0,1
"3468",3468,32,1.45,53.05,25.23,"F","2º Grau","Humanas","não",0,2805.07,1,0
"3469",3469,42,1.61,59.24,22.85,"F","3º Grau","Biológicas","não",0,3423.51,1,2
"3470",3470,35,1.5,54.9,24.4,"F","Doutorado","Exatas","não",0,2989.59,0,1
"3471",3471,40,1.56,57.6,23.67,"M","Doutorado","Exatas","sim",1,3259.98,3,1
"3472",3472,46,1.66,61.41,22.29,"M","PósDoc","Exatas","sim",1,3640.52,1,1
"3473",3473,39,1.55,57.03,23.74,"F","Analfabeto","Exatas","não",0,3203.5,2,1
"3474",3474,24,1.34,48.76,27.16,"M","1º Grau","Exatas","sim",1,2376.49,1,1
"3475",3475,26,1.37,49.88,26.58,"F","Mestrado","Humanas","sim",1,2487.91,1,0
"3476",3476,32,1.46,53.49,25.09,"F","1º Grau","Humanas","não",0,2849.02,2,0
"3477",3477,41,1.59,58.52,23.15,"M","Analfabeto","Exatas","não",0,3352.49,3,1
"3478",3478,33,1.47,53.73,24.86,"F","2º Grau","Biológicas","sim",1,2872.68,2,2
"3479",3479,33,1.47,53.81,24.9,"F","3º Grau","Biológicas","sim",1,2881.35,1,2
"3480",3480,38,1.54,56.78,23.94,"M","Mestrado","Biológicas","não",0,3178.4,3,2
"3481",3481,35,1.5,55.18,24.52,"M","Doutorado","Exatas","sim",1,3018.34,3,1
"3482",3482,35,1.5,55.08,24.48,"M","2º Grau","Biológicas","sim",1,3007.51,2,2
"3483",3483,33,1.48,54.13,24.71,"M","Analfabeto","Exatas","não",0,2912.72,2,1
"3484",3484,43,1.61,59.4,22.92,"F","Doutorado","Biológicas","não",0,3439.88,3,2
"3485",3485,34,1.49,54.68,24.63,"M","Analfabeto","Exatas","não",0,2967.64,3,1
"3486",3486,37,1.53,56.31,24.05,"F","2º Grau","Humanas","sim",1,3130.56,3,0
"3487",3487,38,1.55,56.98,23.72,"M","Analfabeto","Humanas","sim",1,3197.61,3,0
"3488",3488,37,1.53,56.29,24.05,"M","Mestrado","Biológicas","sim",1,3129.32,3,2
"3489",3489,37,1.53,56.19,24,"M","PósDoc","Exatas","não",0,3119.45,2,1
"3490",3490,28,1.39,50.78,26.28,"M","PósDoc","Exatas","não",0,2578.21,1,1
"3491",3491,51,1.73,64.1,21.42,"F","PósDoc","Exatas","não",0,3910.24,2,1
"3492",3492,39,1.55,57.06,23.75,"M","2º Grau","Exatas","não",0,3206.31,3,1
"3493",3493,26,1.38,50.1,26.31,"F","Analfabeto","Biológicas","sim",1,2509.57,0,2
"3494",3494,46,1.66,61.52,22.33,"M","2º Grau","Biológicas","não",0,3651.91,2,2
"3495",3495,33,1.48,54.06,24.68,"M","Analfabeto","Humanas","sim",1,2906.36,0,0
"3496",3496,45,1.65,60.88,22.36,"F","Mestrado","Biológicas","sim",1,3588.01,0,2
"3497",3497,42,1.6,58.85,22.99,"F","PósDoc","Biológicas","não",0,3384.51,1,2
"3498",3498,33,1.47,53.86,24.92,"M","Analfabeto","Exatas","não",0,2886.24,0,1
"3499",3499,35,1.51,55.23,24.22,"F","Doutorado","Humanas","sim",1,3023.39,1,0
"3500",3500,29,1.42,51.84,25.71,"F","Doutorado","Exatas","sim",1,2684.29,2,1
"3501",3501,22,1.31,47.31,27.57,"F","Analfabeto","Exatas","sim",1,2231.17,3,1
"3502",3502,29,1.41,51.49,25.9,"M","Doutorado","Biológicas","não",0,2648.79,0,2
"3503",3503,35,1.51,55.24,24.23,"F","Analfabeto","Biológicas","não",0,3023.74,2,2
"3504",3504,33,1.46,53.58,25.14,"F","Mestrado","Exatas","sim",1,2858.35,2,1
"3505",3505,40,1.57,57.93,23.5,"M","1º Grau","Exatas","não",0,3292.82,0,1
"3506",3506,33,1.47,53.73,24.86,"M","PósDoc","Humanas","não",0,2873.23,0,0
"3507",3507,27,1.39,50.42,26.1,"M","Doutorado","Exatas","não",0,2541.77,3,1
"3508",3508,29,1.41,51.57,25.94,"F","Analfabeto","Humanas","não",0,2656.52,0,0
"3509",3509,18,1.26,45.47,28.64,"F","PósDoc","Exatas","sim",1,2046.84,1,1
"3510",3510,41,1.59,58.48,23.13,"M","Mestrado","Biológicas","não",0,3347.7,0,2
"3511",3511,39,1.55,57.01,23.73,"F","Analfabeto","Exatas","sim",1,3201.33,2,1
"3512",3512,37,1.52,55.97,24.23,"F","Mestrado","Exatas","não",0,3097.38,0,1
"3513",3513,36,1.51,55.48,24.33,"M","1º Grau","Exatas","sim",1,3048.36,3,1
"3514",3514,38,1.54,56.59,23.86,"M","Mestrado","Humanas","sim",1,3158.59,3,0
"3515",3515,31,1.44,52.45,25.29,"F","Analfabeto","Biológicas","não",0,2745.37,3,2
"3516",3516,26,1.37,49.67,26.46,"M","2º Grau","Biológicas","sim",1,2466.89,1,2
"3517",3517,35,1.51,55.22,24.22,"F","Doutorado","Exatas","não",0,3022.15,0,1
"3518",3518,32,1.45,53.01,25.21,"F","Doutorado","Humanas","sim",1,2800.82,3,0
"3519",3519,38,1.55,56.84,23.66,"M","1º Grau","Biológicas","não",0,3183.65,1,2
"3520",3520,40,1.57,57.74,23.42,"F","3º Grau","Exatas","não",0,3274.19,1,1
"3521",3521,27,1.38,50.29,26.41,"F","Doutorado","Humanas","sim",1,2528.75,3,0
"3522",3522,24,1.34,48.76,27.16,"F","3º Grau","Exatas","não",0,2376.41,0,1
"3523",3523,44,1.63,60.08,22.61,"F","Analfabeto","Humanas","não",0,3508.28,2,0
"3524",3524,27,1.38,50.22,26.37,"M","Doutorado","Humanas","não",0,2521.77,1,0
"3525",3525,27,1.38,50.38,26.45,"F","PósDoc","Humanas","sim",1,2537.82,0,0
"3526",3526,35,1.5,55.01,24.45,"F","Doutorado","Biológicas","não",0,3000.67,1,2
"3527",3527,25,1.36,49.54,26.78,"M","Doutorado","Exatas","sim",1,2453.96,1,1
"3528",3528,38,1.54,56.49,23.82,"M","3º Grau","Exatas","não",0,3148.86,0,1
"3529",3529,30,1.42,51.98,25.78,"M","PósDoc","Exatas","sim",1,2697.69,3,1
"3530",3530,44,1.63,60.31,22.7,"F","2º Grau","Biológicas","sim",1,3531.36,0,2
"3531",3531,24,1.34,48.77,27.16,"M","Doutorado","Exatas","sim",1,2377.46,0,1
"3532",3532,40,1.57,57.91,23.49,"F","1º Grau","Humanas","não",0,3290.99,0,0
"3533",3533,32,1.46,53.38,25.04,"F","Mestrado","Biológicas","não",0,2838.22,2,2
"3534",3534,50,1.71,63.37,21.67,"F","PósDoc","Biológicas","sim",1,3836.66,0,2
"3535",3535,32,1.46,53.23,24.97,"F","3º Grau","Exatas","não",0,2822.66,3,1
"3536",3536,28,1.4,50.81,25.92,"M","Analfabeto","Biológicas","não",0,2581.25,1,2
"3537",3537,31,1.44,52.69,25.41,"F","2º Grau","Biológicas","não",0,2769.22,2,2
"3538",3538,35,1.5,55.2,24.53,"M","Analfabeto","Biológicas","sim",1,3019.97,2,2
"3539",3539,33,1.48,54.12,24.71,"F","PósDoc","Humanas","sim",1,2911.76,2,0
"3540",3540,30,1.43,52.32,25.59,"F","Doutorado","Biológicas","sim",1,2732.44,0,2
"3541",3541,34,1.49,54.61,24.6,"M","Doutorado","Biológicas","sim",1,2960.79,3,2
"3542",3542,36,1.52,55.62,24.07,"M","1º Grau","Humanas","sim",1,3062.34,0,0
"3543",3543,18,1.25,45.16,28.9,"F","Doutorado","Biológicas","não",0,2015.55,3,2
"3544",3544,24,1.34,48.67,27.11,"F","Mestrado","Biológicas","não",0,2367.08,3,2
"3545",3545,23,1.33,48.34,27.33,"M","Doutorado","Humanas","sim",1,2334.32,1,0
"3546",3546,41,1.58,58.27,23.34,"F","PósDoc","Humanas","não",0,3326.59,1,0
"3547",3547,33,1.47,53.93,24.96,"M","PósDoc","Humanas","sim",1,2892.58,2,0
"3548",3548,34,1.48,54.15,24.72,"M","3º Grau","Exatas","não",0,2914.67,0,1
"3549",3549,45,1.65,60.84,22.35,"M","PósDoc","Biológicas","sim",1,3584.47,1,2
"3550",3550,27,1.39,50.53,26.15,"M","2º Grau","Humanas","sim",1,2552.93,0,0
"3551",3551,50,1.72,63.6,21.5,"M","PósDoc","Exatas","sim",1,3860.28,0,1
"3552",3552,33,1.47,53.99,24.98,"M","Analfabeto","Exatas","não",0,2898.57,2,1
"3553",3553,25,1.35,49.16,26.97,"M","2º Grau","Exatas","não",0,2415.59,3,1
"3554",3554,29,1.41,51.39,25.85,"F","2º Grau","Biológicas","não",0,2639.35,0,2
"3555",3555,33,1.47,53.84,24.92,"F","2º Grau","Biológicas","sim",1,2883.8,3,2
"3556",3556,39,1.56,57.2,23.5,"F","Analfabeto","Humanas","sim",1,3220.02,0,0
"3557",3557,33,1.48,54.08,24.69,"M","2º Grau","Humanas","não",0,2907.7,1,0
"3558",3558,29,1.41,51.45,25.88,"M","Doutorado","Exatas","sim",1,2644.79,3,1
"3559",3559,27,1.39,50.66,26.22,"F","1º Grau","Biológicas","não",0,2565.57,2,2
"3560",3560,40,1.57,57.72,23.42,"M","1º Grau","Biológicas","não",0,3271.53,1,2
"3561",3561,34,1.49,54.51,24.55,"M","1º Grau","Humanas","não",0,2950.55,3,0
"3562",3562,37,1.53,56.15,23.99,"M","3º Grau","Exatas","sim",1,3115.45,0,1
"3563",3563,34,1.48,54.33,24.8,"F","2º Grau","Exatas","sim",1,2932.73,1,1
"3564",3564,25,1.35,49.08,26.93,"F","Mestrado","Humanas","não",0,2408.18,2,0
"3565",3565,42,1.6,58.99,23.04,"M","Mestrado","Humanas","sim",1,3399.01,2,0
"3566",3566,36,1.51,55.45,24.32,"M","Analfabeto","Humanas","não",0,3045.35,1,0
"3567",3567,46,1.65,61.12,22.45,"M","3º Grau","Exatas","não",0,3612.36,1,1
"3568",3568,47,1.67,61.94,22.21,"F","Mestrado","Humanas","não",0,3693.61,1,0
"3569",3569,36,1.51,55.58,24.38,"F","PósDoc","Biológicas","não",0,3057.88,2,2
"3570",3570,33,1.48,54.03,24.67,"F","Doutorado","Exatas","não",0,2902.75,2,1
"3571",3571,17,1.25,44.88,28.72,"M","Mestrado","Exatas","sim",1,1988.02,1,1
"3572",3572,35,1.5,54.94,24.42,"M","Mestrado","Biológicas","sim",1,2993.77,1,2
"3573",3573,34,1.48,54.39,24.83,"F","3º Grau","Biológicas","não",0,2939.41,0,2
"3574",3574,45,1.64,60.79,22.6,"M","1º Grau","Biológicas","sim",1,3578.73,3,2
"3575",3575,31,1.44,52.54,25.34,"F","Doutorado","Exatas","sim",1,2754.25,2,1
"3576",3576,43,1.61,59.42,22.92,"F","Doutorado","Biológicas","não",0,3442.04,3,2
"3577",3577,30,1.43,52.12,25.49,"M","2º Grau","Exatas","não",0,2712.29,0,1
"3578",3578,32,1.46,53.4,25.05,"M","3º Grau","Biológicas","não",0,2840.47,2,2
"3579",3579,37,1.53,56.13,23.98,"M","1º Grau","Exatas","sim",1,3113.18,2,1
"3580",3580,41,1.58,58.2,23.31,"M","Analfabeto","Biológicas","sim",1,3319.95,2,2
"3581",3581,34,1.48,54.36,24.82,"F","PósDoc","Biológicas","não",0,2936.04,3,2
"3582",3582,43,1.61,59.3,22.88,"M","Doutorado","Biológicas","não",0,3429.64,0,2
"3583",3583,46,1.66,61.43,22.29,"M","Mestrado","Humanas","não",0,3643.14,0,0
"3584",3584,33,1.48,54.03,24.67,"F","Analfabeto","Humanas","não",0,2902.63,3,0
"3585",3585,27,1.38,50.32,26.42,"M","3º Grau","Biológicas","sim",1,2532.5,3,2
"3586",3586,34,1.49,54.68,24.63,"F","Doutorado","Humanas","não",0,2968.02,0,0
"3587",3587,42,1.6,59.09,23.08,"F","Doutorado","Humanas","não",0,3408.92,0,0
"3588",3588,31,1.44,52.63,25.38,"F","Analfabeto","Humanas","não",0,2762.51,3,0
"3589",3589,35,1.5,55.2,24.53,"F","Doutorado","Exatas","sim",1,3019.67,1,1
"3590",3590,39,1.56,57.36,23.57,"F","PósDoc","Humanas","não",0,3236.26,1,0
"3591",3591,33,1.47,53.87,24.93,"M","1º Grau","Humanas","sim",1,2886.97,1,0
"3592",3592,30,1.43,52.3,25.58,"M","PósDoc","Humanas","sim",1,2729.68,3,0
"3593",3593,34,1.48,54.15,24.72,"M","1º Grau","Exatas","não",0,2915.36,1,1
"3594",3594,41,1.58,58.37,23.38,"F","Doutorado","Exatas","não",0,3337.48,1,1
"3595",3595,24,1.35,48.96,26.86,"M","Analfabeto","Biológicas","sim",1,2396.46,3,2
"3596",3596,29,1.41,51.33,25.82,"F","Analfabeto","Humanas","não",0,2633.34,3,0
"3597",3597,30,1.42,51.98,25.78,"M","2º Grau","Humanas","não",0,2697.79,3,0
"3598",3598,25,1.36,49.35,26.68,"F","Mestrado","Biológicas","sim",1,2434.51,0,2
"3599",3599,30,1.43,52.17,25.51,"M","Analfabeto","Humanas","não",0,2717.44,0,0
"3600",3600,53,1.76,65.56,21.16,"M","PósDoc","Exatas","não",0,4055.96,2,1
"3601",3601,26,1.38,50.01,26.26,"F","Doutorado","Humanas","não",0,2500.62,0,0
"3602",3602,25,1.35,49.09,26.94,"F","3º Grau","Exatas","sim",1,2409.42,0,1
"3603",3603,27,1.39,50.46,26.12,"F","3º Grau","Exatas","não",0,2546.15,1,1
"3604",3604,32,1.45,53.02,25.22,"F","PósDoc","Biológicas","não",0,2802.07,3,2
"3605",3605,25,1.36,49.39,26.7,"F","PósDoc","Humanas","não",0,2439.24,2,0
"3606",3606,41,1.58,58.37,23.38,"M","3º Grau","Exatas","não",0,3336.91,0,1
"3607",3607,34,1.48,54.32,24.8,"F","3º Grau","Exatas","não",0,2931.83,3,1
"3608",3608,24,1.35,48.87,26.81,"M","Mestrado","Biológicas","sim",1,2387.38,1,2
"3609",3609,30,1.43,52.17,25.51,"M","Analfabeto","Exatas","sim",1,2716.95,1,1
"3610",3610,33,1.47,53.99,24.98,"M","Mestrado","Humanas","sim",1,2898.9,0,0
"3611",3611,36,1.51,55.37,24.28,"F","PósDoc","Humanas","não",0,3036.57,0,0
"3612",3612,42,1.6,59.16,23.11,"M","Mestrado","Exatas","não",0,3416,2,1
"3613",3613,34,1.48,54.19,24.74,"M","Analfabeto","Biológicas","não",0,2918.53,2,2
"3614",3614,24,1.34,48.6,27.07,"M","2º Grau","Biológicas","sim",1,2359.67,3,2
"3615",3615,38,1.54,56.75,23.93,"M","PósDoc","Exatas","não",0,3174.6,3,1
"3616",3616,31,1.45,52.84,25.13,"F","2º Grau","Exatas","não",0,2784.07,0,1
"3617",3617,27,1.39,50.57,26.17,"M","Doutorado","Humanas","sim",1,2556.63,0,0
"3618",3618,43,1.61,59.55,22.97,"F","1º Grau","Biológicas","não",0,3454.63,0,2
"3619",3619,28,1.4,50.86,25.95,"M","2º Grau","Humanas","não",0,2586.18,0,0
"3620",3620,43,1.62,59.68,22.74,"F","1º Grau","Humanas","não",0,3468.23,2,0
"3621",3621,34,1.48,54.38,24.83,"F","Doutorado","Exatas","não",0,2937.89,0,1
"3622",3622,42,1.59,58.8,23.26,"M","3º Grau","Exatas","não",0,3379.62,2,1
"3623",3623,40,1.57,57.92,23.5,"M","PósDoc","Exatas","não",0,3292.25,3,1
"3624",3624,34,1.48,54.2,24.74,"F","2º Grau","Humanas","não",0,2919.75,2,0
"3625",3625,49,1.7,63.01,21.8,"M","Analfabeto","Humanas","sim",1,3800.56,1,0
"3626",3626,39,1.56,57.3,23.55,"M","Analfabeto","Exatas","sim",1,3229.77,3,1
"3627",3627,30,1.43,52.34,25.6,"F","Doutorado","Biológicas","não",0,2734.03,3,2
"3628",3628,34,1.48,54.15,24.72,"F","2º Grau","Humanas","não",0,2915,3,0
"3629",3629,34,1.48,54.24,24.76,"F","2º Grau","Biológicas","sim",1,2924.04,3,2
"3630",3630,44,1.63,60.33,22.71,"M","1º Grau","Exatas","não",0,3532.87,2,1
"3631",3631,44,1.63,60.18,22.65,"F","Analfabeto","Humanas","sim",1,3517.98,2,0
"3632",3632,46,1.65,61.12,22.45,"M","Doutorado","Humanas","não",0,3611.56,0,0
"3633",3633,49,1.69,62.73,21.96,"M","Analfabeto","Biológicas","não",0,3772.56,0,2
"3634",3634,37,1.53,56.26,24.03,"M","2º Grau","Biológicas","não",0,3126.32,0,2
"3635",3635,36,1.51,55.35,24.28,"M","2º Grau","Exatas","não",0,3034.65,1,1
"3636",3636,42,1.61,59.2,22.84,"M","2º Grau","Exatas","não",0,3420.09,1,1
"3637",3637,39,1.56,57.56,23.65,"M","3º Grau","Exatas","não",0,3255.69,1,1
"3638",3638,40,1.57,57.65,23.39,"F","Mestrado","Exatas","não",0,3265.21,2,1
"3639",3639,34,1.49,54.44,24.52,"M","Analfabeto","Biológicas","não",0,2943.66,3,2
"3640",3640,44,1.63,60.24,22.67,"F","3º Grau","Humanas","sim",1,3524.29,3,0
"3641",3641,39,1.56,57.39,23.58,"M","PósDoc","Humanas","não",0,3238.71,3,0
"3642",3642,42,1.61,59.21,22.84,"F","Analfabeto","Humanas","não",0,3421.32,0,0
"3643",3643,34,1.49,54.54,24.57,"F","2º Grau","Exatas","não",0,2954.06,0,1
"3644",3644,35,1.5,54.99,24.44,"M","PósDoc","Exatas","sim",1,2999.17,0,1
"3645",3645,29,1.41,51.39,25.85,"F","Analfabeto","Exatas","não",0,2638.65,1,1
"3646",3646,41,1.59,58.45,23.12,"M","3º Grau","Biológicas","não",0,3344.61,3,2
"3647",3647,26,1.37,49.93,26.6,"F","3º Grau","Humanas","sim",1,2492.71,3,0
"3648",3648,26,1.36,49.59,26.81,"M","1º Grau","Biológicas","não",0,2458.55,3,2
"3649",3649,44,1.63,60.09,22.62,"F","2º Grau","Humanas","não",0,3508.57,1,0
"3650",3650,16,1.23,44.15,29.18,"M","3º Grau","Humanas","não",0,1914.9,1,0
"3651",3651,39,1.56,57.42,23.59,"F","1º Grau","Exatas","não",0,3241.78,2,1
"3652",3652,27,1.38,50.2,26.36,"F","PósDoc","Exatas","sim",1,2519.96,2,1
"3653",3653,42,1.61,59.23,22.85,"F","1º Grau","Biológicas","sim",1,3423.35,0,2
"3654",3654,37,1.53,56.21,24.01,"F","Analfabeto","Exatas","não",0,3120.62,0,1
"3655",3655,36,1.51,55.31,24.26,"M","PósDoc","Exatas","não",0,3031.12,0,1
"3656",3656,39,1.56,57.25,23.52,"F","Mestrado","Biológicas","não",0,3224.92,1,2
"3657",3657,37,1.52,55.99,24.23,"M","2º Grau","Exatas","não",0,3098.62,0,1
"3658",3658,31,1.45,52.86,25.14,"F","3º Grau","Humanas","sim",1,2786.2,3,0
"3659",3659,27,1.38,50.32,26.42,"F","PósDoc","Biológicas","sim",1,2531.98,3,2
"3660",3660,36,1.51,55.56,24.37,"M","1º Grau","Biológicas","não",0,3055.54,3,2
"3661",3661,31,1.45,52.97,25.19,"F","3º Grau","Biológicas","sim",1,2796.77,0,2
"3662",3662,39,1.56,57.47,23.62,"M","1º Grau","Humanas","não",0,3246.75,0,0
"3663",3663,27,1.39,50.58,26.18,"F","PósDoc","Exatas","sim",1,2558.31,1,1
"3664",3664,24,1.34,48.51,27.02,"F","Analfabeto","Biológicas","não",0,2351.33,0,2
"3665",3665,38,1.54,56.8,23.95,"M","Analfabeto","Biológicas","não",0,3179.61,2,2
"3666",3666,44,1.63,60.35,22.71,"F","1º Grau","Biológicas","não",0,3535.39,1,2
"3667",3667,37,1.53,56.08,23.96,"M","Mestrado","Exatas","sim",1,3107.85,1,1
"3668",3668,33,1.47,53.82,24.91,"F","1º Grau","Exatas","não",0,2882.42,3,1
"3669",3669,35,1.5,54.92,24.41,"F","Analfabeto","Humanas","não",0,2992.11,0,0
"3670",3670,43,1.62,59.73,22.76,"F","Doutorado","Exatas","não",0,3472.95,3,1
"3671",3671,31,1.44,52.75,25.44,"M","1º Grau","Biológicas","sim",1,2774.97,3,2
"3672",3672,35,1.51,55.23,24.22,"M","Analfabeto","Humanas","sim",1,3023.47,3,0
"3673",3673,35,1.5,54.81,24.36,"M","1º Grau","Exatas","sim",1,2981.43,1,1
"3674",3674,36,1.51,55.35,24.28,"F","PósDoc","Exatas","não",0,3035.11,3,1
"3675",3675,43,1.61,59.34,22.89,"F","PósDoc","Humanas","não",0,3434.13,0,0
"3676",3676,38,1.54,56.76,23.93,"F","PósDoc","Exatas","não",0,3176.16,1,1
"3677",3677,36,1.51,55.58,24.38,"M","PósDoc","Exatas","sim",1,3058,3,1
"3678",3678,24,1.34,48.68,27.11,"M","1º Grau","Humanas","não",0,2367.63,0,0
"3679",3679,35,1.49,54.8,24.68,"M","3º Grau","Biológicas","não",0,2979.95,0,2
"3680",3680,39,1.56,57.37,23.57,"M","2º Grau","Exatas","não",0,3236.71,2,1
"3681",3681,37,1.53,56.24,24.02,"M","Analfabeto","Biológicas","não",0,3124.49,0,2
"3682",3682,28,1.41,51.21,25.76,"F","PósDoc","Exatas","não",0,2620.75,3,1
"3683",3683,30,1.44,52.4,25.27,"M","Doutorado","Humanas","não",0,2740.13,1,0
"3684",3684,30,1.43,52.18,25.52,"M","3º Grau","Biológicas","não",0,2718.18,3,2
"3685",3685,28,1.4,51.03,26.04,"M","PósDoc","Humanas","não",0,2603.04,0,0
"3686",3686,42,1.59,58.72,23.23,"M","Mestrado","Biológicas","sim",1,3371.78,1,2
"3687",3687,41,1.59,58.66,23.2,"F","PósDoc","Biológicas","não",0,3366.16,1,2
"3688",3688,41,1.58,58.31,23.36,"F","2º Grau","Exatas","não",0,3331.27,3,1
"3689",3689,31,1.44,52.61,25.37,"F","Doutorado","Exatas","não",0,2760.78,1,1
"3690",3690,34,1.48,54.35,24.81,"F","PósDoc","Humanas","não",0,2934.77,1,0
"3691",3691,38,1.54,56.78,23.94,"M","Analfabeto","Exatas","sim",1,3177.83,2,1
"3692",3692,41,1.59,58.64,23.2,"F","PósDoc","Humanas","não",0,3364.05,2,0
"3693",3693,35,1.5,54.88,24.39,"F","Mestrado","Biológicas","não",0,2988.42,2,2
"3694",3694,33,1.47,53.69,24.85,"M","Analfabeto","Biológicas","não",0,2869.45,0,2
"3695",3695,19,1.27,45.74,28.36,"F","1º Grau","Exatas","não",0,2074.39,0,1
"3696",3696,34,1.48,54.19,24.74,"M","1º Grau","Humanas","não",0,2918.91,1,0
"3697",3697,30,1.42,51.86,25.72,"F","Analfabeto","Humanas","não",0,2686.32,1,0
"3698",3698,38,1.54,56.8,23.95,"M","Mestrado","Humanas","sim",1,3179.55,0,0
"3699",3699,32,1.45,53.16,25.28,"F","1º Grau","Biológicas","sim",1,2815.84,0,2
"3700",3700,39,1.56,57.46,23.61,"F","Mestrado","Biológicas","sim",1,3245.68,1,2
"3701",3701,33,1.48,54.07,24.68,"M","3º Grau","Exatas","sim",1,2907.1,1,1
"3702",3702,29,1.42,51.76,25.67,"F","3º Grau","Biológicas","sim",1,2675.86,3,2
"3703",3703,20,1.29,46.45,27.91,"M","Mestrado","Exatas","não",0,2144.57,1,1
"3704",3704,29,1.41,51.51,25.91,"M","3º Grau","Humanas","não",0,2650.64,2,0
"3705",3705,38,1.54,56.64,23.88,"M","Analfabeto","Humanas","sim",1,3163.65,3,0
"3706",3706,32,1.45,53.14,25.27,"M","1º Grau","Biológicas","não",0,2814.16,3,2
"3707",3707,38,1.54,56.45,23.8,"F","Doutorado","Exatas","sim",1,3145.11,0,1
"3708",3708,17,1.25,44.93,28.76,"M","1º Grau","Humanas","não",0,1993.34,0,0
"3709",3709,36,1.51,55.55,24.36,"M","Mestrado","Humanas","sim",1,3055.18,2,0
"3710",3710,33,1.48,54.08,24.69,"F","Doutorado","Biológicas","não",0,2908.01,1,2
"3711",3711,33,1.47,53.8,24.9,"F","2º Grau","Biológicas","não",0,2879.74,3,2
"3712",3712,43,1.61,59.3,22.88,"M","Mestrado","Exatas","sim",1,3429.85,0,1
"3713",3713,37,1.53,56.34,24.07,"M","1º Grau","Humanas","não",0,3133.77,3,0
"3714",3714,36,1.52,55.74,24.13,"M","Analfabeto","Biológicas","não",0,3073.5,1,2
"3715",3715,49,1.7,63.06,21.82,"F","Doutorado","Exatas","não",0,3805.92,0,1
"3716",3716,34,1.48,54.16,24.73,"M","2º Grau","Biológicas","não",0,2915.87,3,2
"3717",3717,40,1.57,57.81,23.45,"M","1º Grau","Exatas","não",0,3281.03,3,1
"3718",3718,33,1.47,53.62,24.81,"F","Doutorado","Biológicas","não",0,2861.55,2,2
"3719",3719,31,1.45,52.85,25.14,"F","Mestrado","Humanas","sim",1,2785.4,0,0
"3720",3720,41,1.58,58.39,23.39,"F","PósDoc","Biológicas","não",0,3339.28,1,2
"3721",3721,34,1.49,54.41,24.51,"M","Mestrado","Humanas","não",0,2940.76,3,0
"3722",3722,30,1.43,52.09,25.47,"M","PósDoc","Exatas","sim",1,2708.89,0,1
"3723",3723,33,1.47,53.69,24.85,"F","3º Grau","Humanas","não",0,2869.24,3,0
"3724",3724,34,1.48,54.27,24.78,"F","1º Grau","Humanas","não",0,2926.82,1,0
"3725",3725,38,1.55,56.93,23.7,"M","Mestrado","Biológicas","não",0,3193.32,3,2
